ID,Site,Lat,Long,pop_denomE,housing_numE,income_numE,ALAND,density.km2,housing.km2,p_white,p_black,white_numE,black_numE,imperv.mean,tree.mean,Scale,RICHNESS,SHANNON,StudyArea
66,Knoop Park,34.7568,-92.30228,900.7142857,481.8380952,73430.41905,827096.6381,1217.47277,642.6929858,72.21059613,15.67123494,651.247619,115.7047619,35.57787878,13.69909649,Buffer_ 1100 _m,6,1.318314975,Little Rock
67,Knoop Park,34.7568,-92.30228,1275.8,694.3,78320.1,1367192.4,979.4162642,526.6863635,73.26175881,5.045792117,936.8,60.8,38.87191486,22.29715075,Buffer_ 600 _m,6,1.318314975,Little Rock
68,Knoop Park,34.7568,-92.30228,1220.631579,683.2631579,85468.94737,1231665.158,1104.998007,602.3183491,73.6546195,6.805046853,902.4210526,74.36842105,38.54099206,18.59418603,Buffer_ 700 _m,6,1.318314975,Little Rock
69,Knoop Park,34.7568,-92.30228,915.7151515,502.8969697,69529.41818,806826.8788,1269.754926,685.8396862,72.21063249,16.94519091,662.569697,131.9090909,34.38475716,13.49182347,Buffer_ 1300 _m,6,1.318314975,Little Rock
70,Knoop Park,34.7568,-92.30228,1075.764706,579.8529412,84142.17647,1037147.794,1177.523072,617.3627818,73.07421395,10.30047376,788.9705882,87.85294118,38.45358887,16.55840413,Buffer_ 800 _m,6,1.318314975,Little Rock
71,Knoop Park,34.7568,-92.30228,925.4675325,493.8961039,76831.90909,858664.1688,1198.56935,626.1569133,72.7745719,13.98366044,675.2207792,100.6363636,36.56347441,14.2196165,Buffer_ 1000 _m,6,1.318314975,Little Rock
72,Knoop Park,34.7568,-92.30228,921.0366492,500.052356,70041.87435,822385.9319,1272.388004,684.3794514,71.88957831,17.88344986,662.2722513,144.8324607,34.39055683,13.33254425,Buffer_ 1400 _m,6,1.318314975,Little Rock
73,Knoop Park,34.7568,-92.30228,981.8235294,520.8431373,83061.68627,922253.2353,1199.899225,622.3121169,72.87576344,12.11845392,717.6078431,92.33333333,37.48997437,15.29270375,Buffer_ 900 _m,6,1.318314975,Little Rock
74,Knoop Park,34.7568,-92.30228,948.7631579,514.2236842,68922.43421,868859.6184,1287.053246,696.908593,71.35704284,19.13845842,676.4649123,166.0087719,34.22404686,13.72124059,Buffer_ 1500 _m,6,1.318314975,Little Rock
75,Knoop Park,34.7568,-92.30228,1310.833333,703,73907.33333,1451314.5,902.6151315,481.2329609,73.04861657,3.976721655,959.1666667,52.66666667,36.1225578,28.40649853,Buffer_ 500 _m,6,1.318314975,Little Rock
76,Knoop Park,34.7568,-92.30228,907.7851852,497.3111111,70712.67407,822152.2519,1229.522391,659.2682361,72.39781593,16.13157513,658.762963,120.5777778,34.98297073,13.67432293,Buffer_ 1200 _m,6,1.318314975,Little Rock
77,Maumelle Park,34.83345,-92.4369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.263223432,30.8367277,Buffer_ 600 _m,7,0.760379092,Little Rock
78,Maumelle Park,34.83345,-92.4369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.207894735,27.37743124,Buffer_ 500 _m,7,0.760379092,Little Rock
79,Maumelle Park,34.83345,-92.4369,2767.333333,1215,92306,21411565.33,154.9839528,66.18368667,59.82344587,19.31092209,1599.333333,553.3333333,3.119232123,29.93547442,Buffer_ 1100 _m,7,0.760379092,Little Rock
80,Maumelle Park,34.83345,-92.4369,2659.5,1147.5,104137.5,18421647,178.024536,74.63276071,66.33590632,17.11589705,1701,476.5,2.564993403,28.0096596,Buffer_ 1300 _m,7,0.760379092,Little Rock
81,Maumelle Park,34.83345,-92.4369,2983,1350,68643,27391402,108.9027864,49.28553858,46.79852497,23.70097218,1396,707,4.435696831,32.48074522,Buffer_ 800 _m,7,0.760379092,Little Rock
82,Maumelle Park,34.83345,-92.4369,2983,1350,68643,27391402,108.9027864,49.28553858,46.79852497,23.70097218,1396,707,3.436786887,31.43551379,Buffer_ 1000 _m,7,0.760379092,Little Rock
83,Maumelle Park,34.83345,-92.4369,2594.8,1107,111236.4,16627696,191.8488859,79.70220514,70.24338259,15.79888202,1762,430.4,2.422140705,26.88956469,Buffer_ 1400 _m,7,0.760379092,Little Rock
84,Maumelle Park,34.83345,-92.4369,2983,1350,68643,27391402,108.9027864,49.28553858,46.79852497,23.70097218,1396,707,3.873993791,32.25543356,Buffer_ 900 _m,7,0.760379092,Little Rock
85,Maumelle Park,34.83345,-92.4369,2520.857143,1060.714286,119349.4286,14577466.29,207.648143,85.49585591,74.70906976,14.29372199,1831.714286,377.7142857,2.266723589,26.48296061,Buffer_ 1500 _m,7,0.760379092,Little Rock
86,Maumelle Park,34.83345,-92.4369,2767.333333,1215,92306,21411565.33,154.9839528,66.18368667,59.82344587,19.31092209,1599.333333,553.3333333,2.798963291,28.79923589,Buffer_ 1200 _m,7,0.760379092,Little Rock
87,Maumelle Park,34.83345,-92.4369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.156970405,33.32287964,Buffer_ 700 _m,7,0.760379092,Little Rock
88,Murray Park,34.78859,-92.35119,1686.545455,697.7272727,119490.6,3103662.364,763.7633879,327.3155655,95.594958,1.487045838,1632.090909,8.818181818,7.85463984,31.91882844,Buffer_ 800 _m,6,0.856789385,Little Rock
89,Murray Park,34.78859,-92.35119,2227,904,134808,3049919,730.1833262,296.4013143,97.53030983,0,2172,0,6.605412089,24.33474715,Buffer_ 500 _m,6,0.856789385,Little Rock
90,Murray Park,34.78859,-92.35119,1467.392857,618.3214286,115717.6296,2222375.964,849.7855983,377.9533414,96.4034259,0.584196579,1423.25,3.464285714,8.927149972,33.21483684,Buffer_ 1100 _m,6,0.856789385,Little Rock
91,Murray Park,34.78859,-92.35119,1954.666667,794.3333333,134808,4307003.5,617.8166715,250.8717855,95.21567416,2.726250703,1892.666667,16.16666667,5.794094694,27.26357681,Buffer_ 600 _m,6,0.856789385,Little Rock
92,Murray Park,34.78859,-92.35119,1442.212121,609.1515152,115458.75,2131142.364,858.2460898,383.1625159,96.49540972,0.495681946,1399.272727,2.939393939,9.105402081,32.89284232,Buffer_ 1200 _m,6,0.856789385,Little Rock
93,Murray Park,34.78859,-92.35119,1843.125,754.625,127514,3703093.625,689.3908604,287.8055817,95.48595574,2.044688027,1784.875,12.125,6.856743833,29.502982,Buffer_ 700 _m,6,0.856789385,Little Rock
94,Murray Park,34.78859,-92.35119,1331.6,565.65,113754.7105,2167067.8,865.4268817,389.7674118,95.9089894,0.922153286,1287.05,5.825,9.641672904,32.55163,Buffer_ 1300 _m,6,0.856789385,Little Rock
95,Murray Park,34.78859,-92.35119,1285.415094,548.9245283,109625.9,2089222.528,924.3590228,418.7649624,95.77355843,1.004596899,1239.283019,6.226415094,11.1179963,31.56381265,Buffer_ 1500 _m,6,0.856789385,Little Rock
96,Murray Park,34.78859,-92.35119,1681.045455,697.7727273,120142.8571,2646539.136,802.6582562,347.4981766,96.33236244,0.743522919,1631.318182,4.409090909,8.90677475,34.0220373,Buffer_ 1000 _m,6,0.856789385,Little Rock
97,Murray Park,34.78859,-92.35119,1292.934783,553.326087,111125.0455,2026566.022,892.8931691,405.6036222,95.97202114,0.801872422,1249.717391,5.065217391,10.30514111,32.15324703,Buffer_ 1400 _m,6,0.856789385,Little Rock
98,Murray Park,34.78859,-92.35119,1699.714286,703.5714286,119097.8462,2926638.071,781.4148177,335.2918911,95.83346063,1.168393158,1646.285714,6.928571429,8.237333304,33.884226,Buffer_ 900 _m,6,0.856789385,Little Rock
99,Ott Offroad Park,34.7311,-92.16389,2315.8,879,60614.8,170456426.8,18.52737871,6.952350173,50.17200689,44.25783445,1133.8,1055.2,5.395348826,31.92842457,Buffer_ 800 _m,3,1.054920168,Little Rock
100,Ott Offroad Park,34.7311,-92.16389,2258.111111,860.7777778,59710.88889,182912214.9,15.1879197,5.738881824,52.57599041,41.66606336,1169.888889,959.5555556,6.967674679,38.37266854,Buffer_ 1100 _m,3,1.054920168,Little Rock
101,Ott Offroad Park,34.7311,-92.16389,2186,838,58581,198481950,11.01359595,4.222046388,55.58096981,38.4263495,1215,840,5.86597996,27.59090617,Buffer_ 600 _m,3,1.054920168,Little Rock
102,Ott Offroad Park,34.7311,-92.16389,2267.125,863.625,59852.125,180965998,15.70971017,5.928486253,52.20036798,42.07102759,1164.25,974.5,6.797949565,36.41184065,Buffer_ 1000 _m,3,1.054920168,Little Rock
103,Ott Offroad Park,34.7311,-92.16389,2186,838,58581,198481950,11.01359595,4.222046388,55.58096981,38.4263495,1215,840,5.554571193,30.20388911,Buffer_ 500 _m,3,1.054920168,Little Rock
104,Ott Offroad Park,34.7311,-92.16389,2186,838,58581,198481950,11.01359595,4.222046388,55.58096981,38.4263495,1215,840,5.144770149,28.81784334,Buffer_ 700 _m,3,1.054920168,Little Rock
105,Ott Offroad Park,34.7311,-92.16389,2315.8,879,60614.8,170456426.8,18.52737871,6.952350173,50.17200689,44.25783445,1133.8,1055.2,5.551467406,37.34871026,Buffer_ 1300 _m,3,1.054920168,Little Rock
106,Ott Offroad Park,34.7311,-92.16389,2300.529412,874.1764706,60375.52941,173753547.2,17.64340426,6.631137963,50.80835547,43.57177739,1143.352941,1029.882353,5.731166076,34.38988584,Buffer_ 1500 _m,3,1.054920168,Little Rock
107,Ott Offroad Park,34.7311,-92.16389,2300.529412,874.1764706,60375.52941,173753547.2,17.64340426,6.631137963,50.80835547,43.57177739,1143.352941,1029.882353,5.387960074,35.82727228,Buffer_ 1400 _m,3,1.054920168,Little Rock
108,Ott Offroad Park,34.7311,-92.16389,2267.125,863.625,59852.125,180965998,15.70971017,5.928486253,52.20036798,42.07102759,1164.25,974.5,6.179781019,34.22155623,Buffer_ 900 _m,3,1.054920168,Little Rock
109,Ott Offroad Park,34.7311,-92.16389,2335.769231,885.3076923,60927.69231,166144807.8,19.68334528,7.372396909,49.33985875,45.15498598,1121.307692,1088.307692,6.279419127,39.01192849,Buffer_ 1200 _m,3,1.054920168,Little Rock
110,Park on the River,34.82588,-92.3954,2016.666667,841.2,75661.2,2952109.133,1569.248615,686.4208153,56.10127459,31.02310063,1118.933333,638.3333333,16.26777422,19.51231779,Buffer_ 600 _m,6,1.546020721,Little Rock
111,Park on the River,34.82588,-92.3954,2057.35,881.15,74031.47368,3560678.2,1445.240452,633.1029599,56.71765101,30.88394253,1105.7,686.45,19.811897,13.73120354,Buffer_ 900 _m,6,1.546020721,Little Rock
112,Park on the River,34.82588,-92.3954,2246.75,951.05,83796.35135,4635216.95,1185.034783,515.3318803,60.16145803,28.79811258,1286.725,700.275,18.36693847,15.2597126,Buffer_ 1500 _m,6,1.546020721,Little Rock
113,Park on the River,34.82588,-92.3954,2019.227273,869.6818182,70870.85714,3279560.182,1631.778632,722.0880566,52.97120232,34.77516809,1028.272727,733.7727273,18.54982527,14.51730245,Buffer_ 1000 _m,6,1.546020721,Little Rock
114,Park on the River,34.82588,-92.3954,1851.3,699.8,87491.9,2977483,1189.978607,496.4253574,68.20522097,18.60120176,1293,317.8,10.68387568,23.35073567,Buffer_ 500 _m,6,1.546020721,Little Rock
115,Park on the River,34.82588,-92.3954,2160.461538,941.4230769,71443.04,3517996.962,1581.377771,700.339155,52.32055876,35.42578923,1082.884615,804.5,17.46756788,15.71315989,Buffer_ 1100 _m,6,1.546020721,Little Rock
116,Park on the River,34.82588,-92.3954,2242.264706,941.6470588,81936.06061,3997726.971,1333.021957,581.0560349,58.05407884,30.18674337,1270.352941,706,18.38323196,15.40966895,Buffer_ 1300 _m,6,1.546020721,Little Rock
117,Park on the River,34.82588,-92.3954,2134.421053,914.5789474,74031.47368,3190586.211,1518.359245,665.2018451,55.30055391,31.64849192,1137.789474,717.4736842,21.64331746,13.79396284,Buffer_ 800 _m,6,1.546020721,Little Rock
118,Park on the River,34.82588,-92.3954,2141.064516,913.3548387,78181.76667,3828389.258,1406.662484,616.5098276,57.23531887,30.77992715,1181.645161,697.7741935,17.6997783,16.17280053,Buffer_ 1200 _m,6,1.546020721,Little Rock
119,Park on the River,34.82588,-92.3954,2016.666667,841.2,75661.2,2952109.133,1569.248615,686.4208153,56.10127459,31.02310063,1118.933333,638.3333333,19.82071431,16.4633595,Buffer_ 700 _m,6,1.546020721,Little Rock
120,Park on the River,34.82588,-92.3954,2333.72973,989.3243243,82245.36111,4183025.243,1271.412925,553.1580256,58.19729843,29.96428846,1310.027027,745.1621622,18.59492197,15.09502553,Buffer_ 1400 _m,6,1.546020721,Little Rock
121,Pinnacle Mountain State Park,34.84556,-92.46979,2631,1188.666667,66493.66667,51020195.78,72.58972893,32.82632925,68.78025463,13.16720676,1712.888889,392.7777778,0.258724971,55.35381056,Buffer_ 1400 _m,8,1.237652918,Little Rock
122,Pinnacle Mountain State Park,34.84556,-92.46979,2719,1229,67031,45112997.33,81.66799329,36.94113159,63.28482222,15.80064812,1633.666667,471.3333333,0.163745022,61.32978668,Buffer_ 900 _m,8,1.237652918,Little Rock
123,Pinnacle Mountain State Park,34.84556,-92.46979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020032725,72.09872453,Buffer_ 500 _m,8,1.237652918,Little Rock
124,Pinnacle Mountain State Park,34.84556,-92.46979,2666.2,1204.8,66708.6,48657316.4,76.22103468,34.47225019,66.58208167,14.22058331,1681.2,424.2,0.236664532,58.47410487,Buffer_ 1100 _m,8,1.237652918,Little Rock
125,Pinnacle Mountain State Park,34.84556,-92.46979,2587,1168.5,66225,53973795,68.05059676,30.76892809,71.52797084,11.85048609,1752.5,353.5,0.358101589,54.25247717,Buffer_ 1500 _m,8,1.237652918,Little Rock
126,Pinnacle Mountain State Park,34.84556,-92.46979,2666.2,1204.8,66708.6,48657316.4,76.22103468,34.47225019,66.58208167,14.22058331,1681.2,424.2,0.249886211,57.43559351,Buffer_ 1200 _m,8,1.237652918,Little Rock
127,Pinnacle Mountain State Park,34.84556,-92.46979,2587,1168.5,66225,53973795,68.05059676,30.76892809,71.52797084,11.85048609,1752.5,353.5,0.048609138,62.72623205,Buffer_ 800 _m,8,1.237652918,Little Rock
128,Pinnacle Mountain State Park,34.84556,-92.46979,2587,1168.5,66225,53973795,68.05059676,30.76892809,71.52797084,11.85048609,1752.5,353.5,0.035303988,65.07955545,Buffer_ 700 _m,8,1.237652918,Little Rock
129,Pinnacle Mountain State Park,34.84556,-92.46979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039504573,68.26438949,Buffer_ 600 _m,8,1.237652918,Little Rock
130,Pinnacle Mountain State Park,34.84556,-92.46979,2719,1229,67031,45112997.33,81.66799329,36.94113159,63.28482222,15.80064812,1633.666667,471.3333333,0.175931638,59.89714335,Buffer_ 1000 _m,8,1.237652918,Little Rock
131,Pinnacle Mountain State Park,34.84556,-92.46979,2587,1168.5,66225,53973795,68.05059676,30.76892809,71.52797084,11.85048609,1752.5,353.5,0.267878901,56.49449197,Buffer_ 1300 _m,8,1.237652918,Little Rock
132,Rebsamen Park & Golf Course,34.78152,-92.32246,1676.0625,684.75,94410.46154,3273029.375,1059.087186,377.9083795,84.58350297,7.849293564,1441.8125,103.125,8.67381404,25.89471218,Buffer_ 1300 _m,8,1.181220484,Little Rock
133,Rebsamen Park & Golf Course,34.78152,-92.32246,1617,909,64353,3897915,414.8371629,233.2015962,76.80890538,17.00680272,1242,275,6.638468713,28.43282833,Buffer_ 800 _m,8,1.181220484,Little Rock
134,Rebsamen Park & Golf Course,34.78152,-92.32246,1386,779.1428571,64353,4326481,355.5747111,199.8870825,76.80890538,17.00680272,1064.571429,235.7142857,6.612719107,26.58423601,Buffer_ 1000 _m,8,1.181220484,Little Rock
135,Rebsamen Park & Golf Course,34.78152,-92.32246,1617,909,64353,3897915,414.8371629,233.2015962,76.80890538,17.00680272,1242,275,7.948577306,28.69319304,Buffer_ 500 _m,8,1.181220484,Little Rock
136,Rebsamen Park & Golf Course,34.78152,-92.32246,1398.272727,732.5454545,70555.33333,4196634.636,489.4448457,229.9560245,78.41318742,15.11715797,1106.090909,200,7.23767283,25.66287786,Buffer_ 1100 _m,8,1.181220484,Little Rock
137,Rebsamen Park & Golf Course,34.78152,-92.32246,1617,909,64353,3897915,414.8371629,233.2015962,76.80890538,17.00680272,1242,275,7.697893354,28.4842455,Buffer_ 600 _m,8,1.181220484,Little Rock
138,Rebsamen Park & Golf Course,34.78152,-92.32246,1864.857143,712.8730159,102950.0556,2587602.46,1357.459615,477.4607454,86.74082449,4.494230285,1640.206349,61.88888889,10.29364243,25.92891615,Buffer_ 1500 _m,8,1.181220484,Little Rock
139,Rebsamen Park & Golf Course,34.78152,-92.32246,1659.782609,702.7826087,90794.52632,3357644.391,988.4841575,361.1803241,83.64821304,8.950948801,1413,119.5652174,7.997264841,25.00384928,Buffer_ 1200 _m,8,1.181220484,Little Rock
140,Rebsamen Park & Golf Course,34.78152,-92.32246,1617,909,64353,3897915,414.8371629,233.2015962,76.80890538,17.00680272,1242,275,7.262786157,28.27038609,Buffer_ 700 _m,8,1.181220484,Little Rock
141,Rebsamen Park & Golf Course,34.78152,-92.32246,1617,909,64353,3897915,414.8371629,233.2015962,76.80890538,17.00680272,1242,275,6.435424755,27.63404218,Buffer_ 900 _m,8,1.181220484,Little Rock
142,Rebsamen Park & Golf Course,34.78152,-92.32246,1823.425532,738.1489362,97488.80488,2700734.745,1248.349101,456.3676909,85.31189643,5.919230131,1581.489362,82.95744681,9.400004744,26.25837888,Buffer_ 1400 _m,8,1.181220484,Little Rock
143,Richland Park,34.71671,-92.19833,1170,480,42019,59677149,19.60549422,8.043279681,26.4957265,67.26495726,310,787,22.30445528,5.122418696,Buffer_ 600 _m,2,0.693147181,Little Rock
144,Richland Park,34.71671,-92.19833,1170,480,42019,59677149,19.60549422,8.043279681,26.4957265,67.26495726,310,787,24.0427324,6.370259088,Buffer_ 800 _m,2,0.693147181,Little Rock
145,Richland Park,34.71671,-92.19833,1170,480,42019,59677149,19.60549422,8.043279681,26.4957265,67.26495726,310,787,22.78366592,5.220242987,Buffer_ 700 _m,2,0.693147181,Little Rock
146,Richland Park,34.71671,-92.19833,1109.375,432.5625,44312.15625,46946082.94,54.61643177,18.0720484,22.71363715,72.51153668,251.65625,802.40625,26.8214869,7.802734934,Buffer_ 1300 _m,2,0.693147181,Little Rock
147,Richland Park,34.71671,-92.19833,1079.268293,420.2926829,42557.68293,45151636.61,53.51625004,17.80697724,22.90064734,72.53735593,246.0487805,780.7073171,26.97461837,8.306465561,Buffer_ 1500 _m,2,0.693147181,Little Rock
148,Richland Park,34.71671,-92.19833,1137.777778,465.5,40491.88889,57207864.94,20.66848003,8.395290817,26.44558726,67.605228,301.1666667,767.3333333,25.85177857,7.368012482,Buffer_ 1000 _m,2,0.693147181,Little Rock
149,Richland Park,34.71671,-92.19833,1170,480,42019,59677149,19.60549422,8.043279681,26.4957265,67.26495726,310,787,21.59409298,4.569945276,Buffer_ 500 _m,2,0.693147181,Little Rock
150,Richland Park,34.71671,-92.19833,1119.62963,433.4444444,45754.88889,46234667.48,60.39128152,19.69455371,22.04667639,73.25627831,246.7407407,818.3703704,26.35141279,7.589646257,Buffer_ 1100 _m,2,0.693147181,Little Rock
151,Richland Park,34.71671,-92.19833,1170,480,42019,59677149,19.60549422,8.043279681,26.4957265,67.26495726,310,787,25.79687004,7.133721691,Buffer_ 900 _m,2,0.693147181,Little Rock
152,Richland Park,34.71671,-92.19833,1105.333333,429.4,44465.03333,46097345.2,56.95049428,18.74063298,22.46149787,72.86130864,247.7666667,803.4333333,26.56972065,7.80783405,Buffer_ 1200 _m,2,0.693147181,Little Rock
153,Richland Park,34.71671,-92.19833,1066.666667,412,42632.5,43134204.33,58.22607724,19.16304635,22.40133079,73.26963353,237.1666667,779.8333333,27.32946419,8.180932903,Buffer_ 1400 _m,2,0.693147181,Little Rock
154,River Front West & East Park,34.74938,-92.26814,1522.83871,988.7419355,53166.93548,2409780.194,838.3432669,550.1318825,67.68393104,24.75136629,1068.645161,342.0322581,55.22963545,0.295060632,Buffer_ 600 _m,3,0.566085739,Little Rock
155,River Front West & East Park,34.74938,-92.26814,1279.264,802.924,51263.284,3057788.44,690.9281882,447.4669466,59.09346246,33.88563189,796.856,386.168,62.27219177,0.587770935,Buffer_ 1100 _m,3,0.566085739,Little Rock
156,River Front West & East Park,34.74938,-92.26814,1222.821839,762.7787356,52563.28161,2837953.187,671.8731867,432.6871847,58.21548095,34.68783194,742.9425287,384.9252874,62.33125146,0.848037607,Buffer_ 1300 _m,3,0.566085739,Little Rock
157,River Front West & East Park,34.74938,-92.26814,1454.508197,928.3360656,49761.27049,3033393.369,780.5393063,509.564985,62.87209644,30.16842709,976.5901639,375.442623,60.22029004,0.240806759,Buffer_ 800 _m,3,0.566085739,Little Rock
158,River Front West & East Park,34.74938,-92.26814,1249.364548,780.9297659,52004.1806,2959430.93,679.3869193,438.8148728,58.63213532,34.34021553,767.812709,386.4448161,62.50386047,0.750338875,Buffer_ 1200 _m,3,0.566085739,Little Rock
159,River Front West & East Park,34.74938,-92.26814,1493.778947,962.6736842,51730.86316,2708749.074,811.7330452,531.3895699,65.71612539,27.03667026,1031.473684,354.9789474,57.74782148,0.270529887,Buffer_ 700 _m,3,0.566085739,Little Rock
160,River Front West & East Park,34.74938,-92.26814,1400.596154,888.5576923,50185.41026,3109742.686,745.266606,485.2526633,61.68775361,31.3078595,919.4551282,380.4294872,61.55533939,0.258986551,Buffer_ 900 _m,3,0.566085739,Little Rock
161,River Front West & East Park,34.74938,-92.26814,1181.906667,724.6844444,51770.45556,2807732.502,649.333997,411.28725,55.76368122,37.51288708,693.7955556,399.2466667,61.32668807,0.864288677,Buffer_ 1500 _m,3,0.566085739,Little Rock
162,River Front West & East Park,34.74938,-92.26814,1361.203125,859.421875,50112.53125,3096244.797,723.5325092,470.3308354,60.22708287,32.63159692,869.125,391.4114583,62.03425436,0.334357289,Buffer_ 1000 _m,3,0.566085739,Little Rock
163,River Front West & East Park,34.74938,-92.26814,1561.9,1024.9,55427.7,1955487.2,870.7141262,573.1567864,70.46972915,21.33002254,1118,322.8,50.21984035,0.283583694,Buffer_ 500 _m,3,0.566085739,Little Rock
164,River Front West & East Park,34.74938,-92.26814,1212.221945,752.6533666,52804,2754706.045,666.0912698,426.0608909,57.86365372,35.11964617,731.4588529,387.3067332,62.04305086,0.844078523,Buffer_ 1400 _m,3,0.566085739,Little Rock
165,Rose City Park,34.75199,-92.20125,1491.592593,592.8518519,27404.74074,3507358,492.8907713,200.9344231,19.55944762,71.86937956,289.5555556,1102,11.89841705,12.55519328,Buffer_ 800 _m,2,0.636514168,Little Rock
166,Rose City Park,34.75199,-92.20125,1389.041096,554.9863014,28083.65753,3158613.644,552.4959869,230.6975576,24.80359442,66.24738913,303.8356164,989.9452055,10.82344076,15.73499723,Buffer_ 1300 _m,2,0.636514168,Little Rock
167,Rose City Park,34.75199,-92.20125,1365.097561,546.2560976,28163.62195,3079124.268,558.9110957,233.8403359,25.1711091,65.75898669,301.6463415,968.2439024,10.80893637,16.38192089,Buffer_ 1500 _m,2,0.636514168,Little Rock
168,Rose City Park,34.75199,-92.20125,1098.777778,447.5555556,28290.77778,2152363.556,558.1526231,230.4371389,19.96771463,68.85310293,218.1111111,770.4444444,13.11192849,9.734040957,Buffer_ 500 _m,2,0.636514168,Little Rock
169,Rose City Park,34.75199,-92.20125,1375.461538,550.2884615,28030.98077,3118602.308,546.7428152,227.7912336,23.98484659,66.97617184,295.9423077,983.1923077,11.38941671,15.145619,Buffer_ 1100 _m,2,0.636514168,Little Rock
170,Rose City Park,34.75199,-92.20125,1373.470588,547.2941176,27741.94118,3057527.059,519.7270987,212.2942602,19.80850489,70.5692462,269.3529412,998.4705882,12.17690891,12.42237648,Buffer_ 600 _m,2,0.636514168,Little Rock
171,Rose City Park,34.75199,-92.20125,1454.25,578.7272727,27699.95455,3373002.227,519.2478739,213.9548467,21.89435955,69.3717584,297.5681818,1058.5,11.94002659,14.19469934,Buffer_ 1000 _m,2,0.636514168,Little Rock
172,Rose City Park,34.75199,-92.20125,1368.375,547.609375,28114.98438,3093353.25,554.4063449,231.6397099,24.74807506,66.20053545,299.515625,973.34375,11.00661313,15.53716663,Buffer_ 1200 _m,2,0.636514168,Little Rock
173,Rose City Park,34.75199,-92.20125,1382.3,550.5,27724.3,3086621.6,518.4919925,211.7110962,19.80338744,70.62440795,271,1005.8,12.23168205,12.50225257,Buffer_ 700 _m,2,0.636514168,Little Rock
174,Rose City Park,34.75199,-92.20125,1471.34375,585.5625,27648.1875,3443651.875,515.0195003,212.2939196,21.91300401,69.54394111,300.78125,1073.625,12.48856875,12.88424514,Buffer_ 900 _m,2,0.636514168,Little Rock
175,Rose City Park,34.75199,-92.20125,1396.866667,557.7733333,28058.08,3183072.907,550.4693842,229.6625166,24.66561574,66.41412295,304.4533333,997.0133333,10.98012691,15.94380131,Buffer_ 1400 _m,2,0.636514168,Little Rock
176,Sherman Park,34.75794,-92.25144,1052.628866,499.2835052,26311.34536,4501688.299,305.6993391,148.1628405,16.92434732,80.06178728,192.1391753,824.9690722,47.40474488,3.794805449,Buffer_ 1300 _m,5,1.47013192,Little Rock
177,Sherman Park,34.75794,-92.25144,1022.743243,458.8783784,22116.17568,4003818.851,332.7012243,145.7571118,11.13977746,87.61099579,114.8108108,895.1486486,56.61899076,1.529331197,Buffer_ 800 _m,5,1.47013192,Little Rock
178,Sherman Park,34.75794,-92.25144,1022.140625,457.453125,21909.92188,3918588.516,344.8214701,149.8503985,10.98900009,87.76755522,113.25,896.171875,58.4307012,1.006198527,Buffer_ 700 _m,5,1.47013192,Little Rock
179,Sherman Park,34.75794,-92.25144,1022.774194,456.0967742,21997.41935,4284575.419,310.9943971,137.0873232,10.81628841,87.92256851,111.483871,898.3870968,54.49530526,2.152979809,Buffer_ 900 _m,5,1.47013192,Little Rock
180,Sherman Park,34.75794,-92.25144,1061.529183,512.3151751,27645.22179,4721905.739,307.1978738,153.5961131,19.20698899,77.11591749,223.1206226,794.2684825,45.34331397,4.089307184,Buffer_ 1500 _m,5,1.47013192,Little Rock
181,Sherman Park,34.75794,-92.25144,1023.117117,456.3243243,22088.35135,4389565.919,299.7878306,133.0289484,10.83438787,87.89880383,111.6756757,898.4774775,52.52650943,2.657396004,Buffer_ 1000 _m,5,1.47013192,Little Rock
182,Sherman Park,34.75794,-92.25144,1023.676471,467.6470588,22732.88235,3500576.588,362.3919355,158.8616688,12.13458255,86.63394255,125.0588235,886,61.44661646,0.742444811,Buffer_ 500 _m,5,1.47013192,Little Rock
183,Sherman Park,34.75794,-92.25144,1031.280303,469.9772727,23375.38636,4308463.765,300.7191561,137.1899968,12.54574135,85.80711825,133.4242424,879.9621212,50.54011645,3.121394212,Buffer_ 1100 _m,5,1.47013192,Little Rock
184,Sherman Park,34.75794,-92.25144,1023.021277,463.8510638,22406.85106,3625388.085,358.9787341,156.6554018,11.71000927,87.05565926,120.6808511,889.7021277,60.03881337,0.880229431,Buffer_ 600 _m,5,1.47013192,Little Rock
185,Sherman Park,34.75794,-92.25144,1044.207317,485.0304878,24823.89634,4399491.055,301.9952913,142.1495183,14.56968305,83.08901779,161.7439024,855.6036585,49.00955809,3.475552304,Buffer_ 1200 _m,5,1.47013192,Little Rock
186,Sherman Park,34.75794,-92.25144,1056.756637,503.6548673,26778.30531,4603119.934,306.5625316,150.003689,17.68903549,78.98852095,203.0088496,814.2566372,46.01421138,3.863170305,Buffer_ 1400 _m,5,1.47013192,Little Rock
187,Terry Mansion Park,34.7412,-92.26695,1352.743719,883.3165829,43882.98492,2432275.362,1011.466504,666.5044616,57.6508837,36.47459733,904.5979899,356.678392,71.05884018,0.868062389,Buffer_ 900 _m,2,0.482577565,Little Rock
